BVE2000000
#ACCELERATION
1.5,1,5,5,1.251699
2,1.7,23,23,2.936558
2.8,2.4,42,44,4
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
0,0,0,77,2.530611
#PERFORMANCE
4.7
3.5
#DELAY
0.4
0.2
0.3
0.3
0.3
0.3
#MOVE
90
70
150
130
230
200
#BRAKE
0
0
1
#PRESSURE
468
483
517
586
#HANDLE
1
3
4
0
#COCKPIT
-950
2450
-1400
#CAR
28
3
18
4
15
1
#DEVICE
1
0
0
0
0
2
0
0
#MOTOR_P1
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,16,0
0,17,0
0,18,1
0,19,2
0,20,3
0,21,4
0,22,5
0,23,6
0,24,8
0,25,9
0,26,10
0,26,11
0,27,11
0,28,13
0,29,15
0,30,17
0,31,19
0,32,21
0,33,23
0,34,25
0,35,28
0,36,30
0,37,32
0,37,34
0,38,36
0,39,38
0,40,40
0,41,42
0,42,44
0,43,46
0,44,48
0,45,50
0,46,52
0,47,54
0,47,57
0,48,59
0,49,61
0,50,63
0,51,65
0,52,67
0,53,69
0,54,71
0,56,73
0,57,75
0,58,77
0,59,79
0,59,81
0,60,83
0,61,86
0,62,88
0,63,90
0,64,92
0,65,94
0,65,96
0,66,98
0,67,99
0,68,100
0,69,102
0,70,103
0,71,104
0,71,106
0,72,107
0,73,108
0,74,110
0,75,111
0,76,113
0,76,114
0,77,115
0,78,118
0,79,119
0,80,121
0,81,122
0,82,124
0,82,125
0,83,127
0,84,127
0,85,127
0,86,127
0,87,127
0,88,127
0,88,127
0,89,127
0,90,127
0,91,127
0,92,127
0,93,127
0,94,127
0,94,127
0,95,127
0,96,127
0,97,127
0,98,127
0,99,127
0,100,127
0,100,127
0,101,127
0,102,127
0,103,127
0,104,127
0,105,127
0,106,127
0,106,127
0,107,127
0,108,127
0,109,127
0,110,127
0,111,127
0,111,127
0,112,127
0,113,127
0,114,127
0,115,127
0,116,127
0,117,127
0,117,127
0,118,127
0,119,127
0,120,127
0,121,127
0,122,127
0,123,127
0,123,127
0,124,127
0,125,127
0,126,127
0,127,127
0,128,127
0,129,127
0,129,127
0,130,127
0,131,127
0,132,127
0,133,127
0,134,127
0,135,127
0,135,127
0,136,127
0,137,127
0,138,127
0,139,127
0,140,125
0,140,121
0,141,117
0,142,113
0,143,109
0,144,105
0,145,101
0,146,97
0,146,92
0,147,88
0,148,84
0,149,80
0,150,76
0,151,72
0,152,68
0,152,64
0,153,60
0,154,82
0,155,60
0,156,61
0,156,61
0,157,62
0,158,63
0,159,64
0,160,64
0,161,65
0,161,66
0,162,67
0,163,67
0,162,68
0,163,69
0,164,70
0,164,70
0,165,71
0,166,72
0,166,73
0,167,73
0,168,74
0,168,75
0,169,75
0,170,76
0,170,77
0,171,78
0,172,78
0,172,79
0,173,80
0,173,81
0,174,81
0,175,82
0,175,83
0,176,84
0,177,84
0,177,85
0,178,86
0,179,88
0,179,88
0,180,89
0,181,89
0,181,89
0,182,90
0,183,90
0,183,91
0,184,91
0,184,91
0,185,92
0,186,92
0,186,92
0,187,93
0,188,93
0,188,94
0,189,94
0,190,94
0,190,95
0,191,95
0,192,95
0,192,96
0,193,96
0,194,96
0,194,97
0,195,97
0,195,98
0,196,98
0,197,98
0,197,99
0,198,99
0,199,99
0,199,100
0,200,100
0,201,101
0,201,101
0,202,101
0,203,102
0,203,102
