OPENBVE
#ACCELERATION
1.1,1.4,13,18,3.3
2.3,2.7,20,32,3.6834
3.9,3.7,24,50,2.6
#PERFORMANCE
5.3            ; Deceleration
2.25           ; CoefficientOfStaticFriction
0              ; Reserved (not used)
0.0025         ; CoefficientOfRollingResistance
1.2            ; AerodynamicDragCoefficient
#DELAY
0.2            ; DelayPowerUp
0.2            ; DelayPowerDown
0.4            ; DelayBrakeUp
0.2            ; DelayBrakeDown
#MOVE
1265           ; JerkPowerUp
2000           ; JerkPowerDown
3000           ; JerkBrakeUp
3000           ; JerkBrakeDown
2000           ; BrakeCylinderUp
200            ; BrakeCylinderDown
#BRAKE
1              ; BrakeType
2              ; BrakeControlSystem
1              ; BrakeControlSpeed
#PRESSURE
234            ; BrakeCylinderServiceMaximumPressure
310            ; BrakeCylinderEmergencyMaximumPressure
1379           ; MainReservoirMinimumPressure
1379           ; MainReservoirMaximumPressure
1111.75        ; BrakePipeNormalPressure
#HANDLE
1              ; HandleType
3              ; PowerNotches
3              ; BrakeNotches
0              ; PowerNotchReduceSteps
#CAB
730            ; X
2264           ; Y
-1200          ; Z
#CAR
38.6           ; MotorCarMass
10             ; NumberOfMotorCars
38.6           ; TrailerCarMass
0              ; NumberOfTrailerCars
18.351         ; LengthOfACar
1              ; FrontCarIsAMotorCar
2.98           ; WidthOfACar
3.7            ; HeightOfACar
1.5            ; CenterOfGravityHeight
5              ; ExposedFrontalArea
1.6            ; UnexposedFrontalArea
#DEVICE
0              ; Ats
1              ; Atc
0              ; Eb
0              ; ConstSpeed
0              ; HoldBrake
0              ; ReAdhesionDevice
0              ; LoadCompensatingDevice (not used)
2              ; PassAlarm
2              ; DoorOpenMode
2              ; DoorCloseMode
#MOTOR_P1
0,100,127.272727966309
0,100,123.636367797852
0,100,123.625480651855
0,100,123.614593505859
0,100,123.603706359863
0,100,123.592819213867
0,100,123.581932067871
0,100,123.571044921875
0,100,123.560157775879
0,100,123.549270629883
0,100,123.538383483887
0,100,123.527496337891
0,100,123.516609191895
0,100,123.505722045898
0,100,123.494834899902
0,100,123.483947753906
-1,100,123.47306060791
-1,100,123.462173461914
-1,100,123.451286315918
-1,100,123.440399169922
-1,100,123.429512023926
-1,100,123.41862487793
-1,100,123.407737731934
-1,100,123.396850585938
-1,100,123.385963439941
-1,100,123.375076293945
-1,100,123.364189147949
-1,100,123.353302001953
-1,100,123.342414855957
-1,100,123.331527709961
-1,100,123.320640563965
-1,100,123.309753417969
-1,100,123.298866271973
-1,100,123.287979125977
-1,100,123.27709197998
-1,100,123.266204833984
-1,100,123.255317687988
-1,100,123.244430541992
-1,100,123.233543395996
2,100,123.22265625
2,100,123.211769104004
2,100,123.200881958008
2,100,123.189994812012
2,100,123.179107666016
2,100,123.16822052002
2,100,123.157333374023
2,100,123.146446228027
2,100,123.135559082031
2,100,123.124671936035
2,100,123.113784790039
2,100,123.102897644043
2,100,123.092010498047
2,100,123.081123352051
2,100,123.070236206055
2,100,123.059349060059
2,100,123.048461914063
2,100,123.037574768066
2,100,123.02668762207
2,100,123.015800476074
2,100,123.004913330078
2,100,122.994026184082
2,100,122.983139038086
2,100,122.97225189209
2,100,122.961364746094
2,100,122.950477600098
2,100,122.939590454102
2,100,122.928703308105
2,100,122.917816162109
2,100,122.906929016113
2,100,122.896041870117
2,100,122.885154724121
2,100,122.874267578125
2,100,122.863380432129
2,100,122.852493286133
2,100,122.841606140137
2,100,122.830718994141
2,100,122.819831848145
2,100,122.808944702148
2,100,122.798057556152
2,100,122.787170410156
-1,100,122.77628326416
-1,100,122.765396118164
-1,100,122.754508972168
-1,100,122.743621826172
-1,100,122.732734680176
-1,100,122.72184753418
-1,100,122.710960388184
-1,100,122.700073242188
-1,100,122.689186096191
-1,100,122.678298950195
-1,100,122.667411804199
-1,100,122.656524658203
-1,100,122.645637512207
-1,100,122.634750366211
-1,100,122.623863220215
-1,100,122.612976074219
-1,100,122.602088928223
-1,100,122.591201782227
-1,100,122.58031463623
-1,100,122.569427490234
-1,100,122.558540344238
-1,100,122.547653198242
-1,100,122.536766052246
2,100,122.52587890625
2,100,122.514991760254
2,100,122.504104614258
2,100,122.493217468262
2,100,122.482330322266
2,100,122.47144317627
2,100,122.460556030273
2,100,122.449668884277
2,100,122.438781738281
2,100,122.427894592285
2,100,122.417007446289
2,100,122.406120300293
2,100,122.395233154297
2,100,122.384346008301
2,100,122.373458862305
2,100,122.362571716309
2,100,122.351684570313
2,100,122.340797424316
2,100,122.32991027832
2,100,122.319023132324
2,100,122.308135986328
2,100,122.297248840332
2,100,122.286361694336
2,100,122.27547454834
2,100,122.264587402344
2,100,122.253700256348
2,100,122.242813110352
2,100,122.231925964355
2,100,122.221038818359
2,100,122.210151672363
2,100,122.199264526367
2,100,122.188377380371
2,100,122.177490234375
3,100,122.166603088379
3,100,122.155715942383
3,100,122.727272033691
3,100,123.636367797852
3,100,123.167709350586
3,100,122.69905090332
3,100,122.230392456055
3,100,121.761734008789
3,100,121.293075561523
3,100,120.824417114258
3,100,120.355758666992
3,100,119.887100219727
3,100,119.418441772461
3,100,118.949783325195
3,100,118.48112487793
3,100,118.012466430664
3,100,117.543807983398
3,100,117.075149536133
3,100,116.606491088867
3,100,116.137832641602
3,100,115.669174194336
3,100,115.20051574707
3,100,114.731857299805
3,100,114.263198852539
3,100,113.794540405273
3,100,113.325881958008
3,100,112.857223510742
3,100,112.388565063477
3,100,111.919906616211
3,100,111.451248168945
3,100,110.98258972168
3,100,110.513931274414
4,100,110.045272827148
4,100,109.09090423584
4,100,108.567489624023
4,100,108.044075012207
4,100,107.520660400391
4,100,106.997245788574
4,100,106.473831176758
4,100,105.950416564941
4,100,105.427001953125
4,100,104.903587341309
4,100,104.380172729492
4,100,103.856758117676
4,100,103.333343505859
4,100,102.809928894043
4,100,102.286514282227
4,100,101.76309967041
4,100,101.239685058594
4,100,100.716270446777
4,100,100.192855834961
4,100,99.6694412231445
4,100,99.1460266113281
4,100,98.6226119995117
4,100,98.0991973876953
4,100,97.5757827758789
4,100,97.0523681640625
4,100,96.5289535522461
4,100,96.0055389404297
4,100,95.4821243286133
4,100,94.9587097167969
4,100,94.4352951049805
4,100,93.9118804931641
4,100,93.3884658813477
-1,100,92.8650512695313
3,100,92.3416366577148
3,100,91.8181762695313
3,100,90.8113327026367
3,100,89.8044891357422
3,100,88.7976455688477
3,100,87.7908020019531
3,100,86.7839584350586
3,100,85.7771148681641
3,100,84.7702713012695
3,100,83.763427734375
3,100,82.7565841674805
3,100,81.7497406005859
3,100,80.7428970336914
3,100,79.7360534667969
3,100,78.7292098999023
3,100,77.7223663330078
3,100,76.7155227661133
3,100,75.7086791992188
3,100,74.7018356323242
3,100,73.6949920654297
3,100,72.6881484985352
3,100,71.6813049316406
3,100,70.6744613647461
3,100,69.6676177978516
3,100,68.660774230957
3,100,67.6539306640625
3,100,66.647087097168
3,100,65.6402435302734
3,100,64.6333999633789
3,100,63.6265563964844
3,100,62.6197128295898
3,100,61.6128692626953
3,100,60.6060256958008
3,100,59.5991821289063
3,100,58.5923385620117
3,100,57.5854949951172
3,100,56.5786514282227
3,100,55.5718078613281
3,100,54.5649642944336
3,100,53.5581207275391
3,100,52.5512771606445
3,100,51.54443359375
3,100,50.5375900268555
3,100,49.5307464599609
3,100,48.5239028930664
3,100,47.5170593261719
3,100,46.5102157592773
3,100,45.5033721923828
3,100,44.4965286254883
3,100,43.4896850585938
3,100,42.4828414916992
3,100,41.4759979248047
3,100,40.4691543579102
3,100,39.4623107910156
3,100,38.4554672241211
3,100,37.4486236572266
3,100,36.441780090332
3,100,35.4349365234375
3,100,34.428092956543
3,100,33.4212493896484
3,100,32.4144058227539
3,100,31.4075622558594
3,100,30.4007186889648
3,100,29.3938751220703
3,100,28.3870315551758
3,100,27.3801879882813
3,100,26.3733444213867
3,100,25.3665008544922
3,100,24.3596572875977
3,100,23.3528137207031
3,100,22.3459701538086
3,100,21.3391265869141
3,100,20.3322830200195
3,100,19.325439453125
-1,100,18.3185958862305
#MOTOR_P2
-1,99.6763687133789,122.977348327637
-1,99.6763687133789,122.958854675293
-1,99.6763687133789,122.940361022949
-1,99.6763687133789,122.921867370605
-1,99.6763687133789,122.903373718262
-1,99.6763687133789,122.884880065918
-1,99.6763687133789,122.866386413574
-1,99.6763687133789,122.84789276123
-1,99.6763687133789,122.829399108887
-1,99.6763687133789,122.810905456543
-1,99.6763687133789,122.792411804199
-1,99.6763687133789,122.773918151855
-1,99.6763687133789,122.755424499512
-1,99.6763687133789,122.736930847168
-1,99.6763687133789,122.718437194824
1,99.6763687133789,122.69994354248
1,99.6763687133789,122.681449890137
1,99.6763687133789,122.662956237793
1,99.6763687133789,122.644462585449
